feature,provider,prompt_style,context_level,rf_importance,shap_importance,auroc,n_samples,n_positive,n_negative
author_partisanship,anthropic,neutral,post,0.015062583751603005,0.0031944658338720266,0.7983909574468085,952,200,752
author_ideology,anthropic,neutral,post,0.024578052258694243,0.005134749919984675,0.7983909574468085,952,200,752
author_race,anthropic,neutral,post,0.021428361360592424,0.003005151064042898,0.7983909574468085,952,200,752
author_age,anthropic,neutral,post,0.03260569762009689,0.008509233626543745,0.7983909574468085,952,200,752
author_education,anthropic,neutral,post,0.017930632463149722,0.003182102108798163,0.7983909574468085,952,200,752
author_income,anthropic,neutral,post,0.028367095232429328,0.004677593828445115,0.7983909574468085,952,200,752
author_marital_status,anthropic,neutral,post,0.019440570754329953,0.004446806163548279,0.7983909574468085,952,200,752
author_religiosity,anthropic,neutral,post,0.024869453855895805,0.007285573478272706,0.7983909574468085,952,200,752
sentiment_polarity,anthropic,neutral,post,0.08760190397982183,0.011859167620939347,0.7983909574468085,952,200,752
sentiment_subjectivity,anthropic,neutral,post,0.06676277318619601,0.010029646500072752,0.7983909574468085,952,200,752
polarization_score,anthropic,neutral,post,0.09152781761149174,0.022839201036962447,0.7983909574468085,952,200,752
primary_topic,anthropic,neutral,post,0.051477496381750504,0.007012041466343806,0.7983909574468085,952,200,752
toxicity,anthropic,neutral,post,0.08352912762988131,0.01268803017734107,0.7983909574468085,952,200,752
user_followers_count,anthropic,neutral,post,0.059342220653406025,0.0083983419720452,0.7983909574468085,952,200,752
user_friends_count,anthropic,neutral,post,0.07432304547421646,0.01846895117295526,0.7983909574468085,952,200,752
user_statuses_count,anthropic,neutral,post,0.058605882935672086,0.009242170160560339,0.7983909574468085,952,200,752
user_favourites_count,anthropic,neutral,post,0.06593171111889032,0.010889026542692005,0.7983909574468085,952,200,752
favorite_count,anthropic,neutral,post,0.07544020826743283,0.011374714848041739,0.7983909574468085,952,200,752
retweet_count,anthropic,neutral,post,0.07182968191450503,0.012524633932654735,0.7983909574468085,952,200,752
retweeted,anthropic,neutral,post,0.01252577423026329,0.003601353435655634,0.7983909574468085,952,200,752
author_gender,gemini,general,author,0.02375989388543785,0.011990988129796865,0.8275714285714286,970,200,770
author_partisanship,gemini,general,author,0.02058039458068211,0.005748590272594729,0.8275714285714286,970,200,770
author_ideology,gemini,general,author,0.024049174907101224,0.005856661586190103,0.8275714285714286,970,200,770
author_race,gemini,general,author,0.02824424945870737,0.004648129434100052,0.8275714285714286,970,200,770
author_age,gemini,general,author,0.030258163227579148,0.006510848140869393,0.8275714285714286,970,200,770
author_education,gemini,general,author,0.01768474076719282,0.0028305926457146448,0.8275714285714286,970,200,770
author_income,gemini,general,author,0.023266168948583344,0.006052025318709801,0.8275714285714286,970,200,770
author_marital_status,gemini,general,author,0.016531125728659873,0.003091321840470708,0.8275714285714286,970,200,770
author_religiosity,gemini,general,author,0.020400797403471144,0.003901342744035409,0.8275714285714286,970,200,770
sentiment_polarity,gemini,general,author,0.07404733207007796,0.011366390434160841,0.8275714285714286,970,200,770
sentiment_subjectivity,gemini,general,author,0.10171298688718051,0.022999574811051696,0.8275714285714286,970,200,770
polarization_score,gemini,general,author,0.07580656804070163,0.011424313340643087,0.8275714285714286,970,200,770
primary_topic,gemini,general,author,0.054384156319697494,0.01254690904901219,0.8275714285714286,970,200,770
toxicity,gemini,general,author,0.07567012013949007,0.012457399021922645,0.8275714285714286,970,200,770
user_followers_count,gemini,general,author,0.07146330829658457,0.018369327268262292,0.8275714285714286,970,200,770
user_friends_count,gemini,general,author,0.06313618829358728,0.009736302080316932,0.8275714285714286,970,200,770
user_statuses_count,gemini,general,author,0.059385961493499825,0.010074108271043124,0.8275714285714286,970,200,770
user_favourites_count,gemini,general,author,0.058382429753606434,0.011564176133468048,0.8275714285714286,970,200,770
favorite_count,gemini,general,author,0.07275940546768057,0.01113926806575443,0.8275714285714286,970,200,770
retweet_count,gemini,general,author,0.07352465853471152,0.010240846472057185,0.8275714285714286,970,200,770
retweeted,gemini,general,author,0.01495217579576743,0.0031409487549334987,0.8275714285714286,970,200,770
author_gender,gemini,general,author_post,0.015426271132437447,0.002956388134919866,0.7912660256410257,980,200,780
author_partisanship,gemini,general,author_post,0.02058922869893784,0.005225670473918864,0.7912660256410257,980,200,780
author_ideology,gemini,general,author_post,0.025584681872836107,0.007608641523139061,0.7912660256410257,980,200,780
author_race,gemini,general,author_post,0.02711360443573883,0.005114803908973632,0.7912660256410257,980,200,780
author_age,gemini,general,author_post,0.030514328880441935,0.005207208189846045,0.7912660256410257,980,200,780
author_education,gemini,general,author_post,0.013608309785628554,0.0020969848784795136,0.7912660256410257,980,200,780
author_income,gemini,general,author_post,0.04524437188708416,0.0175229898736128,0.7912660256410257,980,200,780
author_marital_status,gemini,general,author_post,0.01676993496812752,0.003545001965555144,0.7912660256410257,980,200,780
author_religiosity,gemini,general,author_post,0.019811640133860598,0.003957885927765283,0.7912660256410257,980,200,780
sentiment_polarity,gemini,general,author_post,0.07876005690733157,0.011725831755701403,0.7912660256410257,980,200,780
sentiment_subjectivity,gemini,general,author_post,0.08087234713716451,0.01450083758816819,0.7912660256410257,980,200,780
polarization_score,gemini,general,author_post,0.07684325840587394,0.012192418918758982,0.7912660256410257,980,200,780
primary_topic,gemini,general,author_post,0.052118514982671005,0.007611825353241172,0.7912660256410257,980,200,780
toxicity,gemini,general,author_post,0.0724194487644987,0.012551942494971229,0.7912660256410257,980,200,780
user_followers_count,gemini,general,author_post,0.06106979864885186,0.011013649614020562,0.7912660256410257,980,200,780
user_friends_count,gemini,general,author_post,0.07250487427279323,0.011115330403719514,0.7912660256410257,980,200,780
user_statuses_count,gemini,general,author_post,0.06942016056222414,0.011458224932172887,0.7912660256410257,980,200,780
user_favourites_count,gemini,general,author_post,0.06392387364277907,0.0109773035636479,0.7912660256410257,980,200,780
favorite_count,gemini,general,author_post,0.07770776994761247,0.008026824306915085,0.7912660256410257,980,200,780
retweet_count,gemini,general,author_post,0.06711597297834264,0.011009553345940582,0.7912660256410257,980,200,780
retweeted,gemini,general,author_post,0.012581551954763874,0.002011107579056278,0.7912660256410257,980,200,780
author_gender,gemini,general,none,0.017807567593969446,0.0048407883826617005,0.8003482260183968,961,200,761
author_partisanship,gemini,general,none,0.019054400443106533,0.0030764260796897745,0.8003482260183968,961,200,761
author_ideology,gemini,general,none,0.029643089948028747,0.00812648284009753,0.8003482260183968,961,200,761
author_race,gemini,general,none,0.02171156619508065,0.0032028504417138197,0.8003482260183968,961,200,761
author_age,gemini,general,none,0.0332814828849392,0.009333155026152255,0.8003482260183968,961,200,761
author_education,gemini,general,none,0.014781196058346097,0.0026676218431580957,0.8003482260183968,961,200,761
author_income,gemini,general,none,0.03361753092666285,0.016412904176422813,0.8003482260183968,961,200,761
author_marital_status,gemini,general,none,0.01521158023242207,0.003994415807339887,0.8003482260183968,961,200,761
author_religiosity,gemini,general,none,0.020541535027857053,0.0033179994618557306,0.8003482260183968,961,200,761
sentiment_polarity,gemini,general,none,0.08555009564217349,0.010883843957126422,0.8003482260183968,961,200,761
sentiment_subjectivity,gemini,general,none,0.08503449613564801,0.017260516193382053,0.8003482260183968,961,200,761
polarization_score,gemini,general,none,0.07127272882998054,0.009993997223327772,0.8003482260183968,961,200,761
primary_topic,gemini,general,none,0.055572229560452435,0.009328036291271118,0.8003482260183968,961,200,761
toxicity,gemini,general,none,0.07208219707906924,0.009796375192970736,0.8003482260183968,961,200,761
user_followers_count,gemini,general,none,0.05750225642168163,0.0094684845658971,0.8003482260183968,961,200,761
user_friends_count,gemini,general,none,0.0547520701164701,0.008973938855514582,0.8003482260183968,961,200,761
user_statuses_count,gemini,general,none,0.06564224401854,0.011014197135413776,0.8003482260183968,961,200,761
user_favourites_count,gemini,general,none,0.07251365945639222,0.013725577065197973,0.8003482260183968,961,200,761
favorite_count,gemini,general,none,0.07544779182660685,0.01090550428580595,0.8003482260183968,961,200,761
retweet_count,gemini,general,none,0.0830705491237892,0.020358864226960458,0.8003482260183968,961,200,761
retweeted,gemini,general,none,0.015909732478783533,0.006278056346367639,0.8003482260183968,961,200,761
author_gender,gemini,general,post,0.018854664683406405,0.005212519886462788,0.8056547619047619,956,200,756
author_partisanship,gemini,general,post,0.01976918712690971,0.003616234938855095,0.8056547619047619,956,200,756
author_ideology,gemini,general,post,0.028381193503781262,0.010014894805992531,0.8056547619047619,956,200,756
author_race,gemini,general,post,0.029891270496411878,0.00878408732659757,0.8056547619047619,956,200,756
author_age,gemini,general,post,0.0315112031192981,0.007165463170767439,0.8056547619047619,956,200,756
author_education,gemini,general,post,0.016020780006991652,0.003967914886619509,0.8056547619047619,956,200,756
author_income,gemini,general,post,0.028003040249450144,0.009035426278572957,0.8056547619047619,956,200,756
author_marital_status,gemini,general,post,0.01996070984337901,0.005583092843731532,0.8056547619047619,956,200,756
author_religiosity,gemini,general,post,0.02210793167880682,0.007259048571493527,0.8056547619047619,956,200,756
sentiment_polarity,gemini,general,post,0.09266294977606972,0.013688780000079163,0.8056547619047619,956,200,756
sentiment_subjectivity,gemini,general,post,0.07998899651324824,0.014523038105639359,0.8056547619047619,956,200,756
polarization_score,gemini,general,post,0.07517667999238177,0.008351425744500898,0.8056547619047619,956,200,756
primary_topic,gemini,general,post,0.05122659521628921,0.007521264823716458,0.8056547619047619,956,200,756
toxicity,gemini,general,post,0.09714831099678914,0.022244894580327263,0.8056547619047619,956,200,756
user_followers_count,gemini,general,post,0.05601939065805313,0.009688358198838488,0.8056547619047619,956,200,756
user_friends_count,gemini,general,post,0.05529051132075414,0.010798324036117607,0.8056547619047619,956,200,756
user_statuses_count,gemini,general,post,0.05929087118355572,0.011915995160458092,0.8056547619047619,956,200,756
user_favourites_count,gemini,general,post,0.06510091470407986,0.009908242575369085,0.8056547619047619,956,200,756
favorite_count,gemini,general,post,0.08058940157944255,0.011559783751661482,0.8056547619047619,956,200,756
retweet_count,gemini,general,post,0.05941133556767596,0.007803417361001267,0.8056547619047619,956,200,756
retweeted,gemini,general,post,0.013594061783225421,0.00348172586773543,0.8056547619047619,956,200,756
author_gender,gemini,popular,author,0.016870480897130037,0.0022344133215064714,0.7709738562091504,965,200,765
author_partisanship,gemini,popular,author,0.016053707065748334,0.0047544695709879825,0.7709738562091504,965,200,765
author_ideology,gemini,popular,author,0.028457357084207904,0.005169876237188652,0.7709738562091504,965,200,765
author_race,gemini,popular,author,0.020645270963355417,0.0026924792158484136,0.7709738562091504,965,200,765
author_age,gemini,popular,author,0.03083594107509136,0.007245895909735854,0.7709738562091504,965,200,765
author_education,gemini,popular,author,0.019046180537272524,0.0040122592364104,0.7709738562091504,965,200,765
author_income,gemini,popular,author,0.028037735751495627,0.0063313595201056954,0.7709738562091504,965,200,765
author_marital_status,gemini,popular,author,0.020267452092384217,0.004015179291593777,0.7709738562091504,965,200,765
author_religiosity,gemini,popular,author,0.023984136255295545,0.007777185355851644,0.7709738562091504,965,200,765
sentiment_polarity,gemini,popular,author,0.08237721794310804,0.011809350280597933,0.7709738562091504,965,200,765
sentiment_subjectivity,gemini,popular,author,0.09220315038576621,0.01617250486189797,0.7709738562091504,965,200,765
polarization_score,gemini,popular,author,0.08921853749087497,0.0175345389439101,0.7709738562091504,965,200,765
primary_topic,gemini,popular,author,0.048620181634288544,0.00772778868853769,0.7709738562091504,965,200,765
toxicity,gemini,popular,author,0.08106062469320911,0.011809016886356268,0.7709738562091504,965,200,765
user_followers_count,gemini,popular,author,0.05926977374732159,0.011391562582599697,0.7709738562091504,965,200,765
user_friends_count,gemini,popular,author,0.05579849002967361,0.006905309511675339,0.7709738562091504,965,200,765
user_statuses_count,gemini,popular,author,0.06576445725446241,0.010464485901983072,0.7709738562091504,965,200,765
user_favourites_count,gemini,popular,author,0.0678593723378181,0.009159314943582584,0.7709738562091504,965,200,765
favorite_count,gemini,popular,author,0.07078342845422467,0.009817538998125175,0.7709738562091504,965,200,765
retweet_count,gemini,popular,author,0.06969950556344436,0.010764413939910086,0.7709738562091504,965,200,765
retweeted,gemini,popular,author,0.013146998743827219,0.0013854887619705533,0.7709738562091504,965,200,765
author_gender,gemini,popular,author_post,0.024653213851791395,0.009910453556536695,0.804169921875,968,200,768
author_partisanship,gemini,popular,author_post,0.016205864379435365,0.002875866999801598,0.804169921875,968,200,768
author_ideology,gemini,popular,author_post,0.0288334598126795,0.004545684661230682,0.804169921875,968,200,768
author_race,gemini,popular,author_post,0.025385656173127394,0.004125432829917939,0.804169921875,968,200,768
author_age,gemini,popular,author_post,0.033506403251002605,0.008574857050735926,0.804169921875,968,200,768
author_education,gemini,popular,author_post,0.02041180011418101,0.005778262927505405,0.804169921875,968,200,768
author_income,gemini,popular,author_post,0.03296652955717192,0.010122429741018353,0.804169921875,968,200,768
author_marital_status,gemini,popular,author_post,0.019430249759613983,0.007746668639279381,0.804169921875,968,200,768
author_religiosity,gemini,popular,author_post,0.024915632819519588,0.0043597778763559,0.804169921875,968,200,768
sentiment_polarity,gemini,popular,author_post,0.08087570939682961,0.012177899981657102,0.804169921875,968,200,768
sentiment_subjectivity,gemini,popular,author_post,0.07843242763064691,0.010647704175608454,0.804169921875,968,200,768
polarization_score,gemini,popular,author_post,0.07777156132297758,0.012710094545202758,0.804169921875,968,200,768
primary_topic,gemini,popular,author_post,0.04475687892419736,0.008196883923681545,0.804169921875,968,200,768
toxicity,gemini,popular,author_post,0.08315772774279044,0.01527924994512893,0.804169921875,968,200,768
user_followers_count,gemini,popular,author_post,0.0644342617874695,0.01331197045311838,0.804169921875,968,200,768
user_friends_count,gemini,popular,author_post,0.05491138986626787,0.007750080577395449,0.804169921875,968,200,768
user_statuses_count,gemini,popular,author_post,0.06802999486907124,0.01154577312585483,0.804169921875,968,200,768
user_favourites_count,gemini,popular,author_post,0.0588576167133645,0.007470130999563924,0.804169921875,968,200,768
favorite_count,gemini,popular,author_post,0.07368984991584772,0.012509135355628932,0.804169921875,968,200,768
retweet_count,gemini,popular,author_post,0.07685337492120109,0.015307547862562687,0.804169921875,968,200,768
retweeted,gemini,popular,author_post,0.011920397190813463,0.001529570563006161,0.804169921875,968,200,768
author_gender,gemini,popular,none,0.014201924857961163,0.0025339439198463435,0.7911448900388098,973,200,773
author_partisanship,gemini,popular,none,0.020591070529188713,0.0053889198091206895,0.7911448900388098,973,200,773
author_ideology,gemini,popular,none,0.021909181452000097,0.0031594135834246547,0.7911448900388098,973,200,773
author_race,gemini,popular,none,0.023503817558049,0.003214880478718235,0.7911448900388098,973,200,773
author_age,gemini,popular,none,0.03030189483403388,0.0046146312830645676,0.7911448900388098,973,200,773
author_education,gemini,popular,none,0.01921041777189992,0.003823313276650592,0.7911448900388098,973,200,773
author_income,gemini,popular,none,0.03497545035357138,0.008501365603212076,0.7911448900388098,973,200,773
author_marital_status,gemini,popular,none,0.017305042750633468,0.001815491067806735,0.7911448900388098,973,200,773
author_religiosity,gemini,popular,none,0.022010831918682427,0.0032146525018894854,0.7911448900388098,973,200,773
sentiment_polarity,gemini,popular,none,0.07345975329115947,0.010822449104004053,0.7911448900388098,973,200,773
sentiment_subjectivity,gemini,popular,none,0.07436573262666642,0.012558363520784762,0.7911448900388098,973,200,773
polarization_score,gemini,popular,none,0.07824782847523087,0.013904864298161694,0.7911448900388098,973,200,773
primary_topic,gemini,popular,none,0.04813076135344961,0.0059037613502664725,0.7911448900388098,973,200,773
toxicity,gemini,popular,none,0.08834777561170636,0.014511679859180665,0.7911448900388098,973,200,773
user_followers_count,gemini,popular,none,0.07855331894790472,0.01712211144656329,0.7911448900388098,973,200,773
user_friends_count,gemini,popular,none,0.0583370098314453,0.010259059417591377,0.7911448900388098,973,200,773
user_statuses_count,gemini,popular,none,0.07038521060056592,0.01339133185835513,0.7911448900388098,973,200,773
user_favourites_count,gemini,popular,none,0.056574455462662675,0.00708801117429892,0.7911448900388098,973,200,773
favorite_count,gemini,popular,none,0.08085737686854187,0.012741848594710479,0.7911448900388098,973,200,773
retweet_count,gemini,popular,none,0.07503442394257835,0.0111389070038415,0.7911448900388098,973,200,773
retweeted,gemini,popular,none,0.013696720962068462,0.00269134018008995,0.7911448900388098,973,200,773
author_gender,gemini,popular,post,0.016047769189893774,0.0033708014217011134,0.7928274967574578,971,200,771
author_partisanship,gemini,popular,post,0.019413682523428746,0.005144486453396502,0.7928274967574578,971,200,771
author_ideology,gemini,popular,post,0.020820183594678854,0.0027343495353656976,0.7928274967574578,971,200,771
author_race,gemini,popular,post,0.024841585094258337,0.005190787730188239,0.7928274967574578,971,200,771
author_age,gemini,popular,post,0.024145549933129614,0.004561597430738334,0.7928274967574578,971,200,771
author_education,gemini,popular,post,0.013229632350121659,0.0025073371680291723,0.7928274967574578,971,200,771
author_income,gemini,popular,post,0.02845930929512822,0.007534872574930356,0.7928274967574578,971,200,771
author_marital_status,gemini,popular,post,0.020833051124352263,0.007898497574826017,0.7928274967574578,971,200,771
author_religiosity,gemini,popular,post,0.02003002051830796,0.0028081309133117915,0.7928274967574578,971,200,771
sentiment_polarity,gemini,popular,post,0.08510520630809915,0.010148179484409818,0.7928274967574578,971,200,771
sentiment_subjectivity,gemini,popular,post,0.09229330551560783,0.017771657843115803,0.7928274967574578,971,200,771
polarization_score,gemini,popular,post,0.07606724994790576,0.011919317034609325,0.7928274967574578,971,200,771
primary_topic,gemini,popular,post,0.05171703179257919,0.00808425420799179,0.7928274967574578,971,200,771
toxicity,gemini,popular,post,0.08424343997429416,0.012206374720617898,0.7928274967574578,971,200,771
user_followers_count,gemini,popular,post,0.06008017302771528,0.01164548237970622,0.7928274967574578,971,200,771
user_friends_count,gemini,popular,post,0.08261943905783818,0.02246345469036195,0.7928274967574578,971,200,771
user_statuses_count,gemini,popular,post,0.06302597535731783,0.009891566028278368,0.7928274967574578,971,200,771
user_favourites_count,gemini,popular,post,0.06220575612829568,0.01060271124902248,0.7928274967574578,971,200,771
favorite_count,gemini,popular,post,0.06910147167961936,0.010528100150528909,0.7928274967574578,971,200,771
retweet_count,gemini,popular,post,0.07464420453535475,0.013397140956611467,0.7928274967574578,971,200,771
retweeted,gemini,popular,post,0.011075963052073458,0.0018004745341827007,0.7928274967574578,971,200,771
author_gender,gemini,engaging,author,0.018767971817467026,0.003133349181547573,0.7994738605898123,946,200,746
author_partisanship,gemini,engaging,author,0.01790670954914472,0.002778555127439075,0.7994738605898123,946,200,746
author_ideology,gemini,engaging,author,0.02835018759525976,0.00813931444952508,0.7994738605898123,946,200,746
author_race,gemini,engaging,author,0.028594818376579574,0.006897958602699692,0.7994738605898123,946,200,746
author_age,gemini,engaging,author,0.029959266579344286,0.00870909618319447,0.7994738605898123,946,200,746
author_education,gemini,engaging,author,0.02124516767283079,0.008568028615060185,0.7994738605898123,946,200,746
author_income,gemini,engaging,author,0.021464571938960546,0.004068993061220411,0.7994738605898123,946,200,746
author_marital_status,gemini,engaging,author,0.017491782454183865,0.002445334506118516,0.7994738605898123,946,200,746
author_religiosity,gemini,engaging,author,0.02172141629593416,0.0039737658935863835,0.7994738605898123,946,200,746
sentiment_polarity,gemini,engaging,author,0.07694471217408097,0.012117873362896898,0.7994738605898123,946,200,746
sentiment_subjectivity,gemini,engaging,author,0.07711444362765715,0.009580805610178997,0.7994738605898123,946,200,746
polarization_score,gemini,engaging,author,0.08022344008871458,0.015236623321230044,0.7994738605898123,946,200,746
primary_topic,gemini,engaging,author,0.051233163030164924,0.00828492643248923,0.7994738605898123,946,200,746
toxicity,gemini,engaging,author,0.08499818710666197,0.01719274343433191,0.7994738605898123,946,200,746
user_followers_count,gemini,engaging,author,0.06143492833924026,0.009706342929120095,0.7994738605898123,946,200,746
user_friends_count,gemini,engaging,author,0.060385338754874396,0.008417941089449932,0.7994738605898123,946,200,746
user_statuses_count,gemini,engaging,author,0.06727073395585366,0.012941727737785,0.7994738605898123,946,200,746
user_favourites_count,gemini,engaging,author,0.05871452424346806,0.01013328321021407,0.7994738605898123,946,200,746
favorite_count,gemini,engaging,author,0.0804181706968674,0.014627775165380974,0.7994738605898123,946,200,746
retweet_count,gemini,engaging,author,0.07923394995618864,0.01419213156925203,0.7994738605898123,946,200,746
retweeted,gemini,engaging,author,0.016526515746523435,0.005508712063050848,0.7994738605898123,946,200,746
author_gender,gemini,engaging,author_post,0.01779999263836324,0.003174343242937114,0.7760673076923077,980,200,780
author_partisanship,gemini,engaging,author_post,0.020656954553899536,0.0030578369863528618,0.7760673076923077,980,200,780
author_ideology,gemini,engaging,author_post,0.03297180753746312,0.012834149168791687,0.7760673076923077,980,200,780
author_race,gemini,engaging,author_post,0.028616920652282673,0.005884663735253816,0.7760673076923077,980,200,780
author_age,gemini,engaging,author_post,0.030078695313994753,0.005259762996790291,0.7760673076923077,980,200,780
author_education,gemini,engaging,author_post,0.019782674073192823,0.0034812344613342643,0.7760673076923077,980,200,780
author_income,gemini,engaging,author_post,0.028886071524431314,0.005026782997528917,0.7760673076923077,980,200,780
author_marital_status,gemini,engaging,author_post,0.014618722328065253,0.0022140246046645313,0.7760673076923077,980,200,780
author_religiosity,gemini,engaging,author_post,0.018479759227311855,0.0041114989329787376,0.7760673076923077,980,200,780
sentiment_polarity,gemini,engaging,author_post,0.08676020769074688,0.0110838288485727,0.7760673076923077,980,200,780
sentiment_subjectivity,gemini,engaging,author_post,0.09732173695673035,0.014639171121186114,0.7760673076923077,980,200,780
polarization_score,gemini,engaging,author_post,0.0769844015955922,0.009151051406875986,0.7760673076923077,980,200,780
primary_topic,gemini,engaging,author_post,0.05159986681642774,0.007140286568390831,0.7760673076923077,980,200,780
toxicity,gemini,engaging,author_post,0.06999225937290694,0.009258064445807929,0.7760673076923077,980,200,780
user_followers_count,gemini,engaging,author_post,0.05595369410342057,0.012309308944250898,0.7760673076923077,980,200,780
user_friends_count,gemini,engaging,author_post,0.057616637602577035,0.010709921147526117,0.7760673076923077,980,200,780
user_statuses_count,gemini,engaging,author_post,0.060526030523713414,0.00966029879240227,0.7760673076923077,980,200,780
user_favourites_count,gemini,engaging,author_post,0.0557554109406423,0.00784801966410175,0.7760673076923077,980,200,780
favorite_count,gemini,engaging,author_post,0.08509983738905719,0.01512840684583359,0.7760673076923077,980,200,780
retweet_count,gemini,engaging,author_post,0.08123644504739953,0.010579228361888125,0.7760673076923077,980,200,780
retweeted,gemini,engaging,author_post,0.009261874111781351,0.0015917311219190513,0.7760673076923077,980,200,780
author_gender,gemini,engaging,none,0.016091946788678993,0.0025883974179548757,0.790391447368421,960,200,760
author_partisanship,gemini,engaging,none,0.017482130849846157,0.003952420307267863,0.790391447368421,960,200,760
author_ideology,gemini,engaging,none,0.024111116606799887,0.0049189724384793776,0.790391447368421,960,200,760
author_race,gemini,engaging,none,0.02628794777011302,0.0032917092713352107,0.790391447368421,960,200,760
author_age,gemini,engaging,none,0.03011974237277012,0.005011272485397063,0.790391447368421,960,200,760
author_education,gemini,engaging,none,0.01983032660133225,0.0033087995257176715,0.790391447368421,960,200,760
author_income,gemini,engaging,none,0.022719113103557217,0.005223238810543264,0.790391447368421,960,200,760
author_marital_status,gemini,engaging,none,0.018192708902814766,0.005439998732872692,0.790391447368421,960,200,760
author_religiosity,gemini,engaging,none,0.024704555549810266,0.006320728149077989,0.790391447368421,960,200,760
sentiment_polarity,gemini,engaging,none,0.08457023518239751,0.015807589371701642,0.790391447368421,960,200,760
sentiment_subjectivity,gemini,engaging,none,0.0758714208687056,0.012052067452321564,0.790391447368421,960,200,760
polarization_score,gemini,engaging,none,0.08517386625643839,0.011124134604819284,0.790391447368421,960,200,760
primary_topic,gemini,engaging,none,0.058751262734725265,0.010374248964739192,0.790391447368421,960,200,760
toxicity,gemini,engaging,none,0.07891080332759728,0.011592531451043641,0.790391447368421,960,200,760
user_followers_count,gemini,engaging,none,0.06999230917365859,0.011663823277909224,0.790391447368421,960,200,760
user_friends_count,gemini,engaging,none,0.0757889744462525,0.018851630255465348,0.790391447368421,960,200,760
user_statuses_count,gemini,engaging,none,0.05595349418087389,0.007447145605102306,0.790391447368421,960,200,760
user_favourites_count,gemini,engaging,none,0.06110933784570057,0.009383277947988745,0.790391447368421,960,200,760
favorite_count,gemini,engaging,none,0.07489146716688322,0.010329581862461964,0.790391447368421,960,200,760
retweet_count,gemini,engaging,none,0.07035454238744326,0.012111468477385945,0.790391447368421,960,200,760
retweeted,gemini,engaging,none,0.009092697883601241,0.0022317899055139226,0.790391447368421,960,200,760
author_gender,gemini,engaging,post,0.016080884752457406,0.002406955788431047,0.7745601851851852,956,200,756
author_partisanship,gemini,engaging,post,0.01748926017267048,0.004354564399771997,0.7745601851851852,956,200,756
author_ideology,gemini,engaging,post,0.023334707500008087,0.004944412471382404,0.7745601851851852,956,200,756
author_race,gemini,engaging,post,0.024862871547839605,0.006557069860426252,0.7745601851851852,956,200,756
author_age,gemini,engaging,post,0.030560397480964435,0.010338680137386699,0.7745601851851852,956,200,756
author_education,gemini,engaging,post,0.016721527673376025,0.0032598279718107285,0.7745601851851852,956,200,756
author_income,gemini,engaging,post,0.026142011827571972,0.0048433241492453994,0.7745601851851852,956,200,756
author_marital_status,gemini,engaging,post,0.0226712106429718,0.008143594409569936,0.7745601851851852,956,200,756
author_religiosity,gemini,engaging,post,0.023986757377566444,0.004822001768878636,0.7745601851851852,956,200,756
sentiment_polarity,gemini,engaging,post,0.07587116043379867,0.014348665801641354,0.7745601851851852,956,200,756
sentiment_subjectivity,gemini,engaging,post,0.060916190199449674,0.0070462885771332955,0.7745601851851852,956,200,756
polarization_score,gemini,engaging,post,0.08067158726997598,0.008866406515776217,0.7745601851851852,956,200,756
primary_topic,gemini,engaging,post,0.06531949589878903,0.016209234340441678,0.7745601851851852,956,200,756
toxicity,gemini,engaging,post,0.08144240077496372,0.011131918599111145,0.7745601851851852,956,200,756
user_followers_count,gemini,engaging,post,0.06623920903819744,0.012986942471424115,0.7745601851851852,956,200,756
user_friends_count,gemini,engaging,post,0.06690292844991703,0.008614335117872952,0.7745601851851852,956,200,756
user_statuses_count,gemini,engaging,post,0.06382593620414395,0.008797793943730122,0.7745601851851852,956,200,756
user_favourites_count,gemini,engaging,post,0.07443601142811745,0.01652196106223212,0.7745601851851852,956,200,756
favorite_count,gemini,engaging,post,0.0773132537882723,0.011451985322316342,0.7745601851851852,956,200,756
retweet_count,gemini,engaging,post,0.07287544913692295,0.009023938946896353,0.7745601851851852,956,200,756
retweeted,gemini,engaging,post,0.012336748402025395,0.0019965854365920368,0.7745601851851852,956,200,756
author_gender,gemini,informative,author,0.019330811525886227,0.004440366175389585,0.7654862023653087,961,200,761
author_partisanship,gemini,informative,author,0.016607479038601592,0.004169335061727013,0.7654862023653087,961,200,761
author_ideology,gemini,informative,author,0.02278870978071484,0.004069003716986854,0.7654862023653087,961,200,761
author_race,gemini,informative,author,0.027655080536019807,0.0038934552455491063,0.7654862023653087,961,200,761
author_age,gemini,informative,author,0.028917093416747155,0.0061167400725365,0.7654862023653087,961,200,761
author_education,gemini,informative,author,0.018162464933273406,0.0036643373704339207,0.7654862023653087,961,200,761
author_income,gemini,informative,author,0.031525809424786395,0.00673160796709522,0.7654862023653087,961,200,761
author_marital_status,gemini,informative,author,0.01768414075463525,0.003219512054228507,0.7654862023653087,961,200,761
author_religiosity,gemini,informative,author,0.018169598833448146,0.0031333075765207293,0.7654862023653087,961,200,761
sentiment_polarity,gemini,informative,author,0.0742345813950424,0.010117123407688267,0.7654862023653087,961,200,761
sentiment_subjectivity,gemini,informative,author,0.07775858744424065,0.015387005526599811,0.7654862023653087,961,200,761
polarization_score,gemini,informative,author,0.07232674423997694,0.009776464534607825,0.7654862023653087,961,200,761
primary_topic,gemini,informative,author,0.058062523994949614,0.010026243081885093,0.7654862023653087,961,200,761
toxicity,gemini,informative,author,0.07561913918092,0.01157411662071566,0.7654862023653087,961,200,761
