feature,provider,prompt_style,context_level,bias,p_value,metric,significant
user_followers_count,gemini,informative,author_post,0.001228984349146455,0.9876481681853934,Cohen's d,False
user_friends_count,gemini,informative,author_post,0.019282519262255476,0.8080863451255339,Cohen's d,False
user_statuses_count,gemini,informative,author_post,0.12253222309179969,0.12293453959743332,Cohen's d,False
user_favourites_count,gemini,informative,author_post,0.13763059180452034,0.08320784119008415,Cohen's d,False
favorite_count,gemini,informative,author_post,0.12886601732775177,0.10475974453406749,Cohen's d,False
retweet_count,gemini,informative,author_post,0.05278565416065884,0.5061415793857265,Cohen's d,False
retweeted,gemini,informative,author_post,0.07300413949423967,0.35787481759321305,Cohen's d,False
author_gender,gemini,informative,none,0.03931113275742103,0.47700423439077655,Cramér's V,False
author_partisanship,gemini,informative,none,0.028864015723893736,0.6709437723102336,Cramér's V,False
author_ideology,gemini,informative,none,0.07104840762638694,0.3045570618563719,Cramér's V,False
author_race,gemini,informative,none,0.03363388674486873,0.8968455363872806,Cramér's V,False
author_age,gemini,informative,none,0.06591373854829476,0.5263149610964051,Cramér's V,False
author_education,gemini,informative,none,0.07799812398226569,0.054253063498547326,Cramér's V,False
author_income,gemini,informative,none,0.04470907398831115,0.751398608975848,Cramér's V,False
author_marital_status,gemini,informative,none,0.09558901155223501,0.012566168410094064,Cramér's V,True
author_religiosity,gemini,informative,none,0.03292944268653877,0.7918633005174069,Cramér's V,False
sentiment_polarity,gemini,informative,none,0.03364757703561576,0.6721912390789098,Cohen's d,False
sentiment_subjectivity,gemini,informative,none,0.003213758998807158,0.9677605050676413,Cohen's d,False
polarization_score,gemini,informative,none,0.207617681220897,0.00914927811035564,Cohen's d,True
primary_topic,gemini,informative,none,0.09765537996281222,0.8222384953003377,Cramér's V,False
toxicity,gemini,informative,none,0.08249252736090573,0.2996614153697239,Cohen's d,False
user_followers_count,gemini,informative,none,0.1188407959845792,0.1352523467217144,Cohen's d,False
user_friends_count,gemini,informative,none,0.05516080365565751,0.48791294848742645,Cohen's d,False
user_statuses_count,gemini,informative,none,0.009562868102998294,0.904273109857437,Cohen's d,False
user_favourites_count,gemini,informative,none,0.04780580371917601,0.5477308789851563,Cohen's d,False
favorite_count,gemini,informative,none,0.046232589530406897,0.5609816662706214,Cohen's d,False
retweet_count,gemini,informative,none,0.11231250030545094,0.1580263727806913,Cohen's d,False
retweeted,gemini,informative,none,0.0106932415611984,0.8930223156049745,Cohen's d,False
author_gender,gemini,informative,post,0.02884105624116527,0.6694179681696728,Cramér's V,False
author_partisanship,gemini,informative,post,0.049605399905299066,0.3050481411065657,Cramér's V,False
author_ideology,gemini,informative,post,0.07352225655874707,0.2658121876108234,Cramér's V,False
author_race,gemini,informative,post,0.06649225966032389,0.37114158319672386,Cramér's V,False
author_age,gemini,informative,post,0.04843073682170872,0.8116209312133704,Cramér's V,False
author_education,gemini,informative,post,0.03207658577515908,0.6086890098375177,Cramér's V,False
author_income,gemini,informative,post,0.06051005713560883,0.4728307387464269,Cramér's V,False
author_marital_status,gemini,informative,post,0.04510974116548971,0.3746234761885181,Cramér's V,False
author_religiosity,gemini,informative,post,0.04508634485090349,0.5804083515502225,Cramér's V,False
sentiment_polarity,gemini,informative,post,0.23873527956151905,0.002715144858941389,Cohen's d,True
sentiment_subjectivity,gemini,informative,post,0.008588602015433424,0.9139035768449174,Cohen's d,False
polarization_score,gemini,informative,post,0.01073615681516763,0.892493266304787,Cohen's d,False
primary_topic,gemini,informative,post,0.08437038131808401,0.9396357765407444,Cramér's V,False
toxicity,gemini,informative,post,0.03398407000470846,0.6688087276695123,Cohen's d,False
user_followers_count,gemini,informative,post,0.014603285570993843,0.8541469226359537,Cohen's d,False
user_friends_count,gemini,informative,post,0.20172283039100256,0.01124078152956335,Cohen's d,True
user_statuses_count,gemini,informative,post,0.00222071841390974,0.9776978764630653,Cohen's d,False
user_favourites_count,gemini,informative,post,0.028871991882713235,0.7162772023103468,Cohen's d,False
favorite_count,gemini,informative,post,0.07092650600852378,0.3720371641898323,Cohen's d,False
retweet_count,gemini,informative,post,0.041550666815924835,0.600961877610012,Cohen's d,False
retweeted,gemini,informative,post,0.13632932269460293,0.0863722443983765,Cohen's d,False
author_gender,gemini,controversial,author,0.06762485722767973,0.10957958875123854,Cramér's V,False
author_partisanship,gemini,controversial,author,0.03729647096307452,0.5103995483552874,Cramér's V,False
author_ideology,gemini,controversial,author,0.0438539634319256,0.7615426927876496,Cramér's V,False
author_race,gemini,controversial,author,0.06080541432925665,0.4665234156615429,Cramér's V,False
author_age,gemini,controversial,author,0.10099908423014656,0.0791761565141872,Cramér's V,False
author_education,gemini,controversial,author,0.04567080806564009,0.3647674396978443,Cramér's V,False
author_income,gemini,controversial,author,0.08893349507593117,0.10535058747350413,Cramér's V,False
author_marital_status,gemini,controversial,author,0.06058576032410202,0.16952553573871543,Cramér's V,False
author_religiosity,gemini,controversial,author,0.10247755119766143,0.01729275739208614,Cramér's V,True
sentiment_polarity,gemini,controversial,author,0.08549624255976176,0.281826091594972,Cohen's d,False
sentiment_subjectivity,gemini,controversial,author,0.14288076634292177,0.07223791621436308,Cohen's d,False
polarization_score,gemini,controversial,author,0.1076628356394071,0.1754108494121098,Cohen's d,False
primary_topic,gemini,controversial,author,0.12703925066731203,0.3379978777166722,Cramér's V,False
toxicity,gemini,controversial,author,0.13776438818295503,0.08303393223302487,Cohen's d,False
user_followers_count,gemini,controversial,author,0.08085208658470526,0.3087740098493034,Cohen's d,False
user_friends_count,gemini,controversial,author,0.0026024180537702326,0.9738587581210562,Cohen's d,False
user_statuses_count,gemini,controversial,author,0.07705689167164965,0.3320233833898267,Cohen's d,False
user_favourites_count,gemini,controversial,author,0.018931448436616254,0.8115886926434368,Cohen's d,False
favorite_count,gemini,controversial,author,0.06379148038745952,0.4219090484863321,Cohen's d,False
retweet_count,gemini,controversial,author,0.00760022516374363,0.9237587671403479,Cohen's d,False
retweeted,gemini,controversial,author,0.20918961313617124,0.008554826158121325,Cohen's d,True
author_gender,gemini,controversial,author_post,0.0079932219722363,0.9693638881859958,Cramér's V,False
author_partisanship,gemini,controversial,author_post,0.05969967043146356,0.176278056107838,Cramér's V,False
author_ideology,gemini,controversial,author_post,0.06810178450824336,0.3405047465076924,Cramér's V,False
author_race,gemini,controversial,author_post,0.0650217839441447,0.390283756621981,Cramér's V,False
author_age,gemini,controversial,author_post,0.04761551663326929,0.8196377397992555,Cramér's V,False
author_education,gemini,controversial,author_post,0.039874728086132724,0.4610139165245718,Cramér's V,False
author_income,gemini,controversial,author_post,0.045076401948788626,0.739611782085053,Cramér's V,False
author_marital_status,gemini,controversial,author_post,0.07089468895630623,0.08649317921864916,Cramér's V,False
author_religiosity,gemini,controversial,author_post,0.08947392576962576,0.05038890646226412,Cramér's V,False
sentiment_polarity,gemini,controversial,author_post,0.11740794981746269,0.13915928175714645,Cohen's d,False
sentiment_subjectivity,gemini,controversial,author_post,0.07008982260869567,0.3771249007786323,Cohen's d,False
polarization_score,gemini,controversial,author_post,0.0551997542993135,0.4866615143726919,Cohen's d,False
primary_topic,gemini,controversial,author_post,0.13724918547772835,0.19140616614800973,Cramér's V,False
toxicity,gemini,controversial,author_post,0.052288597012256695,0.5099275841372756,Cohen's d,False
user_followers_count,gemini,controversial,author_post,0.009072219094148591,0.9089665679444425,Cohen's d,False
user_friends_count,gemini,controversial,author_post,0.06233468857048439,0.4321509868862902,Cohen's d,False
user_statuses_count,gemini,controversial,author_post,0.00018037799476559434,0.9981860824615651,Cohen's d,False
user_favourites_count,gemini,controversial,author_post,0.023190633964606897,0.770073436994509,Cohen's d,False
favorite_count,gemini,controversial,author_post,0.1725256186191817,0.02987046523208944,Cohen's d,True
retweet_count,gemini,controversial,author_post,0.02932961789168162,0.7116466377393263,Cohen's d,False
retweeted,gemini,controversial,author_post,0.06447841634148196,0.4164924343504429,Cohen's d,False
author_gender,gemini,controversial,none,0.015999940862290035,0.8829002257829577,Cramér's V,False
author_partisanship,gemini,controversial,none,0.02246012034207889,0.782377175338016,Cramér's V,False
author_ideology,gemini,controversial,none,0.08560146195174544,0.1291876020493132,Cramér's V,False
author_race,gemini,controversial,none,0.03238407488442501,0.9066851313947107,Cramér's V,False
author_age,gemini,controversial,none,0.05580949025016155,0.6952676816600554,Cramér's V,False
author_education,gemini,controversial,none,0.044148088969056934,0.38743210670025297,Cramér's V,False
author_income,gemini,controversial,none,0.08556999744656583,0.12945219663100124,Cramér's V,False
author_marital_status,gemini,controversial,none,0.036103767175002126,0.5303893099244585,Cramér's V,False
author_religiosity,gemini,controversial,none,0.051779180823106265,0.4559673603485127,Cramér's V,False
sentiment_polarity,gemini,controversial,none,0.1240120096048713,0.11833348970627972,Cohen's d,False
sentiment_subjectivity,gemini,controversial,none,0.04684717730470536,0.5549820945143743,Cohen's d,False
polarization_score,gemini,controversial,none,0.11555485769521813,0.14555359934821452,Cohen's d,False
primary_topic,gemini,controversial,none,0.1399196347487888,0.1630887201608947,Cramér's V,False
toxicity,gemini,controversial,none,0.0007327529370255152,0.9926323674776893,Cohen's d,False
user_followers_count,gemini,controversial,none,0.06559692617960679,0.4085197409367509,Cohen's d,False
user_friends_count,gemini,controversial,none,0.0316657206771177,0.6898693901351339,Cohen's d,False
user_statuses_count,gemini,controversial,none,0.11539154018764572,0.14612294823556288,Cohen's d,False
user_favourites_count,gemini,controversial,none,0.1032968157976926,0.19320028949194212,Cohen's d,False
favorite_count,gemini,controversial,none,0.032971279152767444,0.6777885430660295,Cohen's d,False
retweet_count,gemini,controversial,none,0.16824382363237064,0.03419663399538326,Cohen's d,True
retweeted,gemini,controversial,none,0.015992077930848055,0.8402852052043408,Cohen's d,False
author_gender,gemini,controversial,post,0.020468956896758525,0.819366226225611,Cramér's V,False
author_partisanship,gemini,controversial,post,0.015233169982002614,0.8955300316241754,Cramér's V,False
author_ideology,gemini,controversial,post,0.04742315177500583,0.7102558273622566,Cramér's V,False
author_race,gemini,controversial,post,0.0450700075769292,0.7483063172745472,Cramér's V,False
author_age,gemini,controversial,post,0.03445618460065565,0.9514998407332247,Cramér's V,False
author_education,gemini,controversial,post,0.03950420368737102,0.4761335995458157,Cramér's V,False
author_income,gemini,controversial,post,0.06952196156702857,0.3312612396517703,Cramér's V,False
author_marital_status,gemini,controversial,post,0.06524704420371012,0.13208791470242046,Cramér's V,False
author_religiosity,gemini,controversial,post,0.029356500053704992,0.8447792828955473,Cramér's V,False
sentiment_polarity,gemini,controversial,post,0.08018814851936121,0.31382904519940363,Cohen's d,False
sentiment_subjectivity,gemini,controversial,post,0.11124556630067908,0.16242015410464133,Cohen's d,False
polarization_score,gemini,controversial,post,0.04531882792853953,0.5691252760069004,Cohen's d,False
primary_topic,gemini,controversial,post,0.13689797029742434,0.21497368768265646,Cramér's V,False
toxicity,gemini,controversial,post,0.0427458052616295,0.5912535151862531,Cohen's d,False
user_followers_count,gemini,controversial,post,0.06060650038057611,0.4464492943200953,Cohen's d,False
user_friends_count,gemini,controversial,post,0.07602645428812037,0.3395918499200248,Cohen's d,False
user_statuses_count,gemini,controversial,post,0.02245093707599229,0.7778904502562547,Cohen's d,False
user_favourites_count,gemini,controversial,post,0.015780602520359132,0.8428365458434595,Cohen's d,False
favorite_count,gemini,controversial,post,0.0051355878913323305,0.9485531506958691,Cohen's d,False
retweet_count,gemini,controversial,post,0.11576724170056009,0.14603017443817787,Cohen's d,False
retweeted,gemini,controversial,post,0.08944886823202086,0.2612388287685444,Cohen's d,False
author_gender,gemini,neutral,author,0.014130361196259149,0.9096983581582769,Cramér's V,False
author_partisanship,gemini,neutral,author,0.020349512719334082,0.8217782702035593,Cramér's V,False
author_ideology,gemini,neutral,author,0.05976504748804467,0.4954032478039473,Cramér's V,False
author_race,gemini,neutral,author,0.06835459422850751,0.3510024985729161,Cramér's V,False
author_age,gemini,neutral,author,0.04201325414178949,0.8922427422444303,Cramér's V,False
author_education,gemini,neutral,author,0.006814426869411296,0.9782296113937714,Cramér's V,False
author_income,gemini,neutral,author,0.06692081445925295,0.3737970104050384,Cramér's V,False
author_marital_status,gemini,neutral,author,0.006198911921841157,0.9819507100953531,Cramér's V,False
author_religiosity,gemini,neutral,author,0.031878400645106525,0.8101098984728634,Cramér's V,False
sentiment_polarity,gemini,neutral,author,0.009027732969611391,0.909731854693623,Cohen's d,False
sentiment_subjectivity,gemini,neutral,author,0.09567397529086322,0.22971687030775148,Cohen's d,False
polarization_score,gemini,neutral,author,0.04150358629986109,0.6022300591921798,Cohen's d,False
primary_topic,gemini,neutral,author,0.1092460288476371,0.66120449627333,Cramér's V,False
toxicity,gemini,neutral,author,0.12124567774877476,0.12806834610801915,Cohen's d,False
user_followers_count,gemini,neutral,author,0.09233237802898835,0.2463875021517396,Cohen's d,False
user_friends_count,gemini,neutral,author,0.05903658776176816,0.45850017891226075,Cohen's d,False
user_statuses_count,gemini,neutral,author,0.005440795210596284,0.9455232840976928,Cohen's d,False
user_favourites_count,gemini,neutral,author,0.009871148352045554,0.9013398939709433,Cohen's d,False
favorite_count,gemini,neutral,author,0.00045882968966194805,0.9954023487704875,Cohen's d,False
retweet_count,gemini,neutral,author,0.08199654118292149,0.30325108736603673,Cohen's d,False
retweeted,gemini,neutral,author,0.022934526984542063,0.7733291586335886,Cohen's d,False
author_gender,gemini,neutral,author_post,0.020474923201470124,0.8163568688293177,Cramér's V,False
author_partisanship,gemini,neutral,author_post,0.027653673335415456,0.6906464650885127,Cramér's V,False
author_ideology,gemini,neutral,author_post,0.0871615180056219,0.1183212624858589,Cramér's V,False
author_race,gemini,neutral,author_post,0.04364835285826244,0.764384168975037,Cramér's V,False
author_age,gemini,neutral,author_post,0.06392952881453945,0.5557390341959298,Cramér's V,False
author_education,gemini,neutral,author_post,0.05482357346851853,0.23346523099939165,Cramér's V,False
author_income,gemini,neutral,author_post,0.057967230517573326,0.5164655349834585,Cramér's V,False
author_marital_status,gemini,neutral,author_post,0.015437215017656741,0.8910623449883714,Cramér's V,False
author_religiosity,gemini,neutral,author_post,0.049677746494734255,0.4957030365075209,Cramér's V,False
sentiment_polarity,gemini,neutral,author_post,0.062482751233487094,0.4314289459076645,Cohen's d,False
sentiment_subjectivity,gemini,neutral,author_post,0.04185878034066307,0.5981175347648604,Cohen's d,False
polarization_score,gemini,neutral,author_post,0.05420676150730194,0.4948791824109323,Cohen's d,False
primary_topic,gemini,neutral,author_post,0.13629936568444687,0.2075545358977118,Cramér's V,False
toxicity,gemini,neutral,author_post,0.0245751957344795,0.7569568778741802,Cohen's d,False
user_followers_count,gemini,neutral,author_post,0.033208650295958805,0.6758057775363892,Cohen's d,False
user_friends_count,gemini,neutral,author_post,0.029683955412577304,0.7085452454584198,Cohen's d,False
user_statuses_count,gemini,neutral,author_post,0.09934701003910824,0.21107412228401595,Cohen's d,False
user_favourites_count,gemini,neutral,author_post,0.00936873918643267,0.9060799045557293,Cohen's d,False
favorite_count,gemini,neutral,author_post,0.055559236294257845,0.4841801968583693,Cohen's d,False
retweet_count,gemini,neutral,author_post,0.13714322273818552,0.08438737429033023,Cohen's d,False
retweeted,gemini,neutral,author_post,0.11830931295827865,0.13646895437643838,Cohen's d,False
author_gender,gemini,neutral,none,0.059952390227601585,0.1839833226458619,Cramér's V,False
author_partisanship,gemini,neutral,none,0.03833514375793752,0.5004869726136569,Cramér's V,False
author_ideology,gemini,neutral,none,0.0624129198877443,0.4525861515608868,Cramér's V,False
author_race,gemini,neutral,none,0.078872083901382,0.2098504465038197,Cramér's V,False
author_age,gemini,neutral,none,0.0803375623565272,0.2985327653878031,Cramér's V,False
author_education,gemini,neutral,none,0.0064966962546226656,0.9803167685734695,Cramér's V,False
author_income,gemini,neutral,none,0.08164172981474707,0.1792736725764744,Cramér's V,False
author_marital_status,gemini,neutral,none,0.02924594591350612,0.6684068453145796,Cramér's V,False
author_religiosity,gemini,neutral,none,0.06078255792764848,0.3233343463376029,Cramér's V,False
sentiment_polarity,gemini,neutral,none,0.1419535939853877,0.0751187180232036,Cohen's d,False
sentiment_subjectivity,gemini,neutral,none,0.029413542278405605,0.7120762841215865,Cohen's d,False
polarization_score,gemini,neutral,none,0.07152878897869885,0.3695300415947559,Cohen's d,False
primary_topic,gemini,neutral,none,0.0796580632473642,0.9670585387404059,Cramér's V,False
toxicity,gemini,neutral,none,0.06631547314450376,0.4054224058984418,Cohen's d,False
user_followers_count,gemini,neutral,none,0.0006649334286486674,0.9933428372133146,Cohen's d,False
user_friends_count,gemini,neutral,none,0.055113203686219484,0.48926717051584373,Cohen's d,False
user_statuses_count,gemini,neutral,none,0.02585848176962268,0.7455865838963489,Cohen's d,False
user_favourites_count,gemini,neutral,none,0.06958912176186001,0.3826466129279078,Cohen's d,False
favorite_count,gemini,neutral,none,0.018565253244107793,0.8157969466675856,Cohen's d,False
retweet_count,gemini,neutral,none,0.06500679569909991,0.4147497159935449,Cohen's d,False
retweeted,gemini,neutral,none,0.026956837768257687,0.7351783710925278,Cohen's d,False
author_gender,gemini,neutral,post,0.058544825407643365,0.18711238962932686,Cramér's V,False
author_partisanship,gemini,neutral,post,0.06947607045334195,0.09438567032130796,Cramér's V,False
author_ideology,gemini,neutral,post,0.05886539868025263,0.4949707613437331,Cramér's V,False
author_race,gemini,neutral,post,0.07382898526277697,0.25500714614244113,Cramér's V,False
author_age,gemini,neutral,post,0.07696622384417298,0.3268361291680026,Cramér's V,False
author_education,gemini,neutral,post,0.052070384529599556,0.2655803365658802,Cramér's V,False
author_income,gemini,neutral,post,0.09050045734279479,0.09120725951594362,Cramér's V,False
author_marital_status,gemini,neutral,post,0.012552839465741095,0.9258402478299588,Cramér's V,False
author_religiosity,gemini,neutral,post,0.08619218571245166,0.06389564994004253,Cramér's V,False
sentiment_polarity,gemini,neutral,post,0.06968785777825004,0.37961367061081797,Cohen's d,False
sentiment_subjectivity,gemini,neutral,post,0.005631588517492925,0.9433852463536087,Cohen's d,False
polarization_score,gemini,neutral,post,0.11634554360834673,0.14255581162094896,Cohen's d,False
primary_topic,gemini,neutral,post,0.11343456476390601,0.5594837214410603,Cramér's V,False
toxicity,gemini,neutral,post,0.02880009103825584,0.7164820552905411,Cohen's d,False
user_followers_count,gemini,neutral,post,0.2434703402094224,0.002192419951947973,Cohen's d,True
user_friends_count,gemini,neutral,post,0.018411256340706252,0.8164078668326902,Cohen's d,False
user_statuses_count,gemini,neutral,post,0.19757758381528426,0.012862439963034298,Cohen's d,True
user_favourites_count,gemini,neutral,post,0.036088785258287126,0.6490625461141148,Cohen's d,False
favorite_count,gemini,neutral,post,0.10714603235604801,0.1768530435625392,Cohen's d,False
retweet_count,gemini,neutral,post,0.03255756550999612,0.6814086103912852,Cohen's d,False
retweeted,gemini,neutral,post,0.207980178005794,0.008842625035386248,Cohen's d,True
