category,directional_bias,prop_pool,prop_recommended,feature,provider,prompt_style,context_level,feature_type,mean_pool,mean_recommended,std_pool,std_recommended
Republican,-0.005619912199723909,0.2158109950022717,0.21019108280254778,author_partisanship,openai,general,post,categorical,,,,
center,-0.005508497874446183,0.2974405573224292,0.291932059447983,author_ideology,openai,general,post,categorical,,,,
center-left,0.00966603676576272,0.1930940481599273,0.20276008492569003,author_ideology,openai,general,post,categorical,,,,
center-right,-0.015820351876342648,0.18673330304407088,0.17091295116772823,author_ideology,openai,general,post,categorical,,,,
left,0.025168544311551105,0.21793124337422384,0.24309978768577495,author_ideology,openai,general,post,categorical,,,,
right,-0.013505731326525008,0.10480084809934878,0.09129511677282377,author_ideology,openai,general,post,categorical,,,,
Middle Eastern,-0.00045433893684688776,0.00045433893684688776,0.0,author_race,openai,general,post,categorical,,,,
Mixed,0.012169241736288559,0.027108889898530972,0.03927813163481953,author_race,openai,general,post,categorical,,,,
asian,0.007002703847218645,0.019536574284416176,0.02653927813163482,author_race,openai,general,post,categorical,,,,
black,0.0011917956613043124,0.09541117673784644,0.09660297239915075,author_race,openai,general,post,categorical,,,,
hispanic,-0.010396258793773532,0.04967439042859306,0.03927813163481953,author_race,openai,general,post,categorical,,,,
native american,0.0015303794550054935,0.010146902922913826,0.01167728237791932,author_race,openai,general,post,categorical,,,,
other,-0.0030130099134633853,0.014690292291382705,0.01167728237791932,author_race,openai,general,post,categorical,,,,
white,-0.008030513055733213,0.78297743449947,0.7749469214437368,author_race,openai,general,post,categorical,,,,
18-24,-0.009073756283333864,0.0186278964107224,0.009554140127388535,author_age,openai,general,post,categorical,,,,
25-34,-0.03389889367021939,0.1634105709525973,0.12951167728237792,author_age,openai,general,post,categorical,,,,
35-44,0.023460673637055535,0.18885355141602303,0.21231422505307856,author_age,openai,general,post,categorical,,,,
45-54,-0.013985632857483249,0.1976374375283962,0.18365180467091294,author_age,openai,general,post,categorical,,,,
55-64,0.021580134874034262,0.25548992882023325,0.2770700636942675,author_age,openai,general,post,categorical,,,,
65+,0.011917474299946662,0.17598061487202787,0.18789808917197454,author_age,openai,general,post,categorical,,,,
college,0.007191288267926865,0.26881720430107525,0.2760084925690021,author_education,openai,general,post,categorical,,,,
high school,-0.01946519194614299,0.18294714523701347,0.16348195329087048,author_education,openai,general,post,categorical,,,,
less than high school,-0.0004413164832429966,0.009995456610631531,0.009554140127388535,author_education,openai,general,post,categorical,,,,
postgraduate,0.0002445327398952757,0.1791609874299561,0.17940552016985137,author_education,openai,general,post,categorical,,,,
some college,0.01247068742156382,0.3590792064213236,0.37154989384288745,author_education,openai,general,post,categorical,,,,
$100k+,0.02348671854426332,0.2079357867635923,0.23142250530785563,author_income,openai,general,post,categorical,,,,
$30-60k,-0.02293639930122482,0.3063758897470847,0.28343949044585987,author_income,openai,general,post,categorical,,,,
$60-100k,-0.022260196340015304,0.2462517037710132,0.22399150743099788,author_income,openai,general,post,categorical,,,,
<$30k,0.03605676246369388,0.19536574284416175,0.23142250530785563,author_income,openai,general,post,categorical,,,,
Prefer not to say,-0.014346885366717119,0.04407087687414812,0.029723991507430998,author_income,openai,general,post,categorical,,,,
divorced,0.01838915142798439,0.13978494623655913,0.15817409766454352,author_marital_status,openai,general,post,categorical,,,,
married,-0.009195299183636818,0.596244131455399,0.5870488322717622,author_marital_status,openai,general,post,categorical,,,,
other,0.0050758630269391175,0.052248977737392094,0.05732484076433121,author_marital_status,openai,general,post,categorical,,,,
single,-0.008722632349125237,0.16477358776313797,0.15605095541401273,author_marital_status,openai,general,post,categorical,,,,
widowed,-0.0055470829221614185,0.046948356807511735,0.041401273885350316,author_marital_status,openai,general,post,categorical,,,,
not religious,0.030078491633314663,0.5930637588974709,0.6231422505307855,author_religiosity,openai,general,post,categorical,,,,
religious,-0.023630930160099012,0.1308496138119037,0.10721868365180467,author_religiosity,openai,general,post,categorical,,,,
somewhat religious,-0.0108023664209764,0.19657731334242012,0.18577494692144372,author_religiosity,openai,general,post,categorical,,,,
very religious,0.004354804947760665,0.07950931394820536,0.08386411889596602,author_religiosity,openai,general,post,categorical,,,,
mean,-0.0320240759604542,,,sentiment_polarity,openai,general,post,numerical,0.171349235196123,0.1393251592356688,0.42855284226462975,0.48859170364758314
mean,0.012349194681822828,,,sentiment_subjectivity,openai,general,post,numerical,0.2006210813266697,0.21297027600849253,0.20320149137981744,0.1755291352744913
mean,0.0008151091329843263,,,has_emoji,openai,general,post,binary,0.04164773587763138,0.04246284501061571,0.19979801699900837,0.20174974818377378
mean,0.04295721593446716,,,has_hashtag,openai,general,post,binary,0.2510979857640466,0.2940552016985138,0.43367761155831036,0.45585890616153635
mean,-0.17894298191036495,,,has_mention,openai,general,post,binary,0.5611085870059064,0.3821656050955414,0.4962892727851359,0.4861748396114368
mean,0.14235808660606886,,,has_url,openai,general,post,binary,0.5232470089353324,0.6656050955414012,0.49949710913173895,0.4720291119909809
mean,-0.28690857121955826,,,avg_word_length,openai,general,post,numerical,5.118763349862268,4.83185477864271,1.647131721347812,1.0710219014217657
mean,26.15379565937505,,,text_length,openai,general,post,numerical,87.12539754656974,113.2791932059448,48.41812448846847,50.746201987331425
mean,0.13189319157234075,,,polarization_score,openai,general,post,numerical,0.3417807602051445,0.4736739517774852,0.384288587797571,0.42743225264659007
arts_&_culture,-0.004380367541872012,0.012872936543995154,0.008492569002123142,primary_topic,openai,general,post,categorical,,,,
business_&_entrepreneurs,-0.021424347743884034,0.08087233075874603,0.059447983014861996,primary_topic,openai,general,post,categorical,,,,
celebrity_&_pop_culture,-0.02631548485488646,0.05285476298652128,0.02653927813163482,primary_topic,openai,general,post,categorical,,,,
diaries_&_daily_life,-0.03721913702611532,0.17522338331061638,0.13800424628450106,primary_topic,openai,general,post,categorical,,,,
family,0.00015578713015026004,0.0030289262456459185,0.0031847133757961785,primary_topic,openai,general,post,categorical,,,,
fashion_&_style,-0.010286773720881553,0.018779342723004695,0.008492569002123142,primary_topic,openai,general,post,categorical,,,,
film_tv_&_video,0.013734347734237762,0.06269877328487052,0.07643312101910828,primary_topic,openai,general,post,categorical,,,,
fitness_&_health,0.0038107557749758603,0.014235953354535816,0.018046709129511677,primary_topic,openai,general,post,categorical,,,,
food_&_dining,0.007354792407620159,0.055277903983038015,0.06263269639065817,primary_topic,openai,general,post,categorical,,,,
gaming,-0.01452871740407516,0.02195971528093291,0.0074309978768577496,primary_topic,openai,general,post,categorical,,,,
learning_&_educational,-0.0025687995516417454,0.0068150840527033164,0.004246284501061571,primary_topic,openai,general,post,categorical,,,,
music,0.003538248875487017,0.03680145388459791,0.040339702760084924,primary_topic,openai,general,post,categorical,,,,
news_&_social_concern,0.10734697893545786,0.3162199000454339,0.42356687898089174,primary_topic,openai,general,post,categorical,,,,
other_hobbies,-0.014377271091792864,0.021808268968650613,0.0074309978768577496,primary_topic,openai,general,post,categorical,,,,
relationships,-0.0009086778736937755,0.0009086778736937755,0.0,primary_topic,openai,general,post,categorical,,,,
science_&_technology,0.010501885361893983,0.027714675147660156,0.03821656050955414,primary_topic,openai,general,post,categorical,,,,
sports,-0.022025792175145248,0.08465848856580342,0.06263269639065817,primary_topic,openai,general,post,categorical,,,,
travel_&_adventure,0.007744019076447591,0.007117976677267908,0.014861995753715499,primary_topic,openai,general,post,categorical,,,,
youth_&_student_life,-0.00015144631228229593,0.00015144631228229593,0.0,primary_topic,openai,general,post,categorical,,,,
mean,-0.01858984766582216,,,toxicity,openai,general,post,numerical,0.06719410753728411,0.04860425987146195,0.19913114073923566,0.16131897676284243
mean,89404.27123600448,,,user_followers_count,openai,general,post,numerical,2762.0589126154778,92166.33014861996,106232.75096975487,858558.4881901402
mean,999.4170064562431,,,user_friends_count,openai,general,post,numerical,1097.8600636074511,2097.2770700636943,3098.872054050694,8430.410619052229
mean,3612.742197379883,,,user_statuses_count,openai,general,post,numerical,12882.116613660457,16494.85881104034,62332.959242836616,60138.19577610669
mean,-211.45264167706046,,,user_favourites_count,openai,general,post,numerical,13048.03119794033,12836.57855626327,38265.114529499406,47586.1636594203
mean,9.054649932331472,,,favorite_count,openai,general,post,numerical,0.8179615326366803,9.872611464968152,14.667511604289098,107.58888134629566
mean,4.352763798736532,,,retweet_count,openai,general,post,numerical,0.12494320763289414,4.477707006369426,3.850074295023968,71.17648831376276
mean,0.0,,,retweeted,openai,general,post,binary,0.0,0.0,0.0,0.0
female,0.01178955793502967,0.5418365911967374,0.5536261491317671,author_gender,openai,popular,author,categorical,,,,
male,-0.01178955793502967,0.45816340880326256,0.4463738508682329,author_gender,openai,popular,author,categorical,,,,
Democrat,0.06130914871132198,0.4269441710026719,0.4882533197139939,author_partisanship,openai,popular,author,categorical,,,,
Independent,-0.023292977589138508,0.2960202503164112,0.2727272727272727,author_partisanship,openai,popular,author,categorical,,,,
Other,-0.008975290264446642,0.060047813247081985,0.05107252298263534,author_partisanship,openai,popular,author,categorical,,,,
Republican,-0.029040880857736845,0.2169877654338349,0.18794688457609807,author_partisanship,openai,popular,author,categorical,,,,
center,-0.03315110212795236,0.31711432991140487,0.2839632277834525,author_ideology,openai,popular,author,categorical,,,,
center-left,0.01665735615985192,0.20601884404443818,0.2226762002042901,author_ideology,openai,popular,author,categorical,,,,
center-right,-0.008207227318621446,0.16959639994374912,0.16138917262512767,author_ideology,openai,popular,author,categorical,,,,
left,0.04739682395126801,0.20081563774433975,0.24821246169560776,author_ideology,openai,popular,author,categorical,,,,
right,-0.022695850664546102,0.10645478835606806,0.08375893769152196,author_ideology,openai,popular,author,categorical,,,,
Middle Eastern,0.0011991377355056669,0.0008437631837997469,0.0020429009193054137,author_race,openai,popular,author,categorical,,,,
Mixed,0.015167914475681044,0.03079735620869076,0.045965270684371805,author_race,openai,popular,author,categorical,,,,
asian,0.004227434541918037,0.01926592603009422,0.02349336057201226,author_race,openai,popular,author,categorical,,,,
black,0.00966363094826829,0.08226691042047532,0.09193054136874361,author_race,openai,popular,author,categorical,,,,
hispanic,-0.0046529072267009475,0.054703979749683586,0.05005107252298264,author_race,openai,popular,author,categorical,,,,
native american,0.00030409374533606724,0.011953311770496414,0.012257405515832482,author_race,openai,popular,author,categorical,,,,
other,-0.001383432622263427,0.013640838138095909,0.012257405515832482,author_race,openai,popular,author,categorical,,,,
white,-0.024525871597744664,0.786527914498664,0.7620020429009193,author_race,openai,popular,author,categorical,,,,
18-24,-0.009865737655725945,0.017015890873294894,0.007150153217568948,author_age,openai,popular,author,categorical,,,,
25-34,-0.02995416759975228,0.16172127689495147,0.1317671092951992,author_age,openai,popular,author,categorical,,,,
35-44,0.00459185864768924,0.1956124314442413,0.20020429009193055,author_age,openai,popular,author,categorical,,,,
45-54,0.0027114187704126713,0.1882998171846435,0.19101123595505617,author_age,openai,popular,author,categorical,,,,
55-64,0.017334061702732495,0.26662916608072,0.2839632277834525,author_age,openai,popular,author,categorical,,,,
65+,0.01518256613464386,0.17072141752214878,0.18590398365679264,author_age,openai,popular,author,categorical,,,,
college,0.032485744438582154,0.26986359161861906,0.3023493360572012,author_education,openai,popular,author,categorical,,,,
high school,-0.030730418237350843,0.17986218534664605,0.1491317671092952,author_education,openai,popular,author,categorical,,,,
less than high school,0.006292169305952352,0.012093938967796371,0.018386108273748723,author_education,openai,popular,author,categorical,,,,
